Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,tenure_role_ratio,income_per_job_level,promotion_lag,manager_stability,experience_company_ratio,overtime_satisfaction_stress,loyalty_score,distance_overtime_interaction,Attrition_encoded
30,317,2,3,3,0,43,1,2,4,6091,24793,2,0,20,4,3,0,11,2,3,5,4,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.666667,2030.333333,0.0,0.333333,1.833333,0,5.0,0,0
60,422,7,3,1,0,41,3,5,1,19566,3854,5,0,11,3,4,0,33,5,1,29,8,11,10,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.266667,3261.0,0.366667,0.333333,1.1,0,0.852941,0,0
46,1485,18,3,3,0,87,3,2,3,4810,26314,2,0,14,3,3,1,19,5,2,10,7,0,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.636364,1603.333333,0.0,0.727273,1.727273,0,3.0,0,0
42,1368,28,4,4,0,88,2,2,4,4523,4386,0,0,11,3,4,3,7,4,4,6,5,0,4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.714286,1507.666667,0.0,0.571429,1.0,0,12.0,0,0
24,1448,1,1,1,0,62,3,1,2,3202,21972,1,1,16,3,2,0,6,4,3,5,3,1,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1601.0,0.166667,0.666667,1.0,3,4.285714,1,1
34,296,6,2,4,0,33,1,1,3,2351,12253,0,0,16,3,4,1,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.666667,1175.5,0.333333,0.0,1.0,0,3.0,0,1
38,1490,2,2,4,1,42,3,1,4,1702,12106,1,1,23,4,3,1,1,3,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,851.0,0.0,0.0,0.5,1,6.0,2,0
40,1398,2,4,3,0,79,3,5,3,18041,13022,0,0,14,3,4,0,21,2,3,20,15,1,12,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.714286,3006.833333,0.047619,0.571429,1.0,0,8.181818,0,0
26,1349,23,3,1,0,90,3,1,4,2886,3032,1,0,22,4,2,2,3,3,1,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,1443.0,0.0,0.5,0.75,0,3.0,0,0
30,1400,3,3,3,1,53,3,1,4,2097,16734,4,0,15,3,3,1,9,3,1,5,3,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,1048.5,0.166667,0.666667,1.5,0,2.0,0,0
29,986,3,4,2,1,93,2,3,3,11935,21526,1,0,18,3,3,0,10,2,3,10,2,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.181818,2983.75,0.0,0.636364,0.909091,0,8.181818,0,0
29,408,25,5,3,0,71,2,1,2,2546,18300,5,0,16,3,2,0,6,2,4,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.666667,1273.0,0.333333,0.333333,2.0,0,2.285714,0,1
19,489,2,2,1,1,52,2,1,4,2564,18437,1,0,12,3,3,0,1,3,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1282.0,0.0,0.0,0.5,0,8.0,0,1
30,1398,22,4,3,0,69,3,3,1,8412,2890,0,0,11,3,3,0,10,3,3,9,8,7,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8,2103.0,0.7,0.8,1.0,0,2.454545,0,0
57,210,29,3,1,1,56,2,4,4,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,2823.6,0.0,0.0,16.0,0,0.242424,0,0
50,1099,29,4,2,1,88,2,4,3,17046,9314,0,0,15,3,2,1,28,2,3,27,10,15,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.357143,3409.2,0.535714,0.25,1.0,0,8.37931,0,0
30,1116,2,3,3,0,49,3,1,4,2564,7181,0,0,14,3,3,0,12,2,2,11,7,6,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.583333,1282.0,0.5,0.583333,1.0,0,6.769231,0,0
60,1499,28,3,3,0,80,2,3,1,10266,2845,4,0,19,3,4,0,22,5,4,18,13,13,11,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.684211,2566.5,0.684211,0.578947,1.157895,0,3.130435,0,0
47,983,2,2,1,0,65,3,2,4,5070,7389,5,0,13,3,3,3,20,2,3,5,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1690.0,0.0,0.666667,3.333333,0,2.857143,0,0
46,1009,2,3,1,1,51,3,4,3,17861,2288,6,0,13,3,3,0,26,2,1,3,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5,3572.2,0.0,0.25,6.5,0,0.333333,0,0
35,144,22,3,4,1,46,1,1,3,4230,19225,0,0,15,3,3,0,6,2,3,5,4,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.666667,2115.0,0.666667,0.5,1.0,0,6.428571,0,0
54,548,8,4,3,0,42,3,2,3,3780,23428,7,0,11,3,3,0,19,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1260.0,0.0,0.0,9.5,0,0.45,0,0
34,1303,2,4,4,1,62,2,1,3,2768,8416,3,0,12,3,3,1,14,3,3,7,3,5,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.375,1384.0,0.625,0.875,1.75,0,4.2,0,0
46,1125,10,3,3,0,94,2,3,4,9071,11563,2,1,19,3,3,1,15,3,3,3,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,2267.75,0.25,0.5,3.75,1,2.25,10,0
31,1274,9,1,3,1,33,3,3,2,10648,14394,1,0,25,4,4,1,13,6,4,13,8,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.571429,2662.0,0.0,0.571429,0.928571,0,7.428571,0,0
33,1277,15,1,2,1,56,3,3,3,13610,24619,7,1,12,3,4,0,15,2,4,7,6,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.75,3402.5,0.875,0.875,1.875,2,5.25,15,1
33,587,10,1,1,1,38,1,1,4,3408,6705,7,0,13,3,1,3,8,2,3,4,3,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6,1704.0,0.2,0.6,1.6,0,5.333333,0,1
30,413,7,1,4,1,57,3,1,2,2983,18398,0,0,14,3,1,0,4,3,3,3,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1491.5,0.25,0.5,1.0,0,3.6,0,0
35,1276,16,3,4,1,72,3,3,3,7632,14295,4,1,12,3,3,0,10,2,3,8,7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.777778,1908.0,0.0,0.0,1.111111,2,6.545455,16,0
31,534,20,3,1,1,66,3,3,3,9824,22908,3,0,12,3,1,0,12,2,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,2456.0,0.0,0.0,6.0,0,0.692308,0,1
34,988,23,3,2,0,43,3,3,1,9950,11533,9,1,15,3,3,3,11,2,3,3,2,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,2487.5,0.0,0.5,2.75,4,0.75,23,1
42,1474,5,2,2,1,97,3,1,3,2093,9260,4,0,17,3,4,1,8,4,3,2,2,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.666667,1046.5,0.666667,0.0,2.666667,0,2.0,0,0
36,635,10,4,2,1,32,3,3,4,9980,15318,1,0,14,3,4,0,10,3,2,10,3,9,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.272727,2495.0,0.818182,0.636364,0.909091,0,7.272727,0,0
22,1368,4,1,3,1,99,2,1,3,3894,9129,5,0,16,3,3,0,4,3,3,2,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.666667,1947.0,0.333333,0.666667,1.333333,0,3.6,0,1
48,163,2,5,2,0,37,3,2,4,4051,19658,2,0,14,3,1,1,14,2,3,9,7,6,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7,1350.333333,0.6,0.7,1.4,0,7.2,0,0
55,1117,18,5,1,0,83,3,4,2,16835,9873,3,0,23,4,4,0,37,2,3,10,9,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.818182,3367.0,0.636364,0.636364,3.363636,0,1.578947,0,0
41,267,10,2,4,1,56,3,2,4,6230,13430,7,0,14,3,4,0,16,3,3,14,3,1,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2,2076.666667,0.066667,0.666667,1.066667,0,9.882353,0,0
35,619,1,3,2,1,85,3,2,3,4717,18659,9,0,11,3,3,0,15,2,3,11,9,6,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.75,1572.333333,0.5,0.75,1.25,0,6.1875,0,0
40,302,6,3,2,0,75,3,4,3,13237,20364,7,0,15,3,3,0,22,3,3,20,6,5,13,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.285714,2647.4,0.238095,0.619048,1.047619,0,7.826087,0,0
39,443,8,1,3,0,48,3,1,3,3755,17872,1,0,11,3,1,1,8,3,3,8,3,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333,1877.5,0.0,0.777778,0.888889,0,8.0,0,0
31,828,2,1,2,1,77,3,2,4,6582,8346,4,1,13,3,3,0,10,2,4,6,5,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.714286,2194.0,0.0,0.714286,1.428571,1,8.727273,2,0
42,319,24,3,4,1,56,3,3,1,7406,6950,1,1,21,4,4,1,10,5,2,10,9,5,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.818182,1851.5,0.454545,0.727273,0.909091,4,1.818182,24,0
45,561,2,3,4,1,61,3,2,2,4805,16177,0,0,19,3,2,1,9,3,4,8,7,3,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.777778,1601.666667,0.333333,0.777778,1.0,0,6.4,0,0
26,426,17,4,2,0,58,3,1,3,2741,22808,0,1,11,3,2,1,8,2,2,7,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.875,1370.5,0.125,0.0,1.0,2,4.666667,17,1
29,232,19,3,4,1,34,3,2,4,4262,22645,4,0,12,3,2,2,8,2,4,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,1420.666667,0.25,0.5,2.0,0,5.333333,0,0
33,922,1,5,1,0,95,4,4,3,16184,22578,4,0,19,3,3,1,10,2,3,6,1,0,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.142857,3236.8,0.0,0.714286,1.428571,0,4.909091,0,0
31,688,7,3,3,1,44,2,3,4,11557,25291,9,0,21,4,3,1,10,3,2,5,4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.666667,2889.25,0.0,0.166667,1.666667,0,3.636364,0,0
18,1306,5,3,2,1,69,3,1,2,1878,8059,1,1,14,3,4,0,0,3,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,939.0,0.0,0.0,0.0,3,0.0,5,1
40,1094,28,3,3,1,58,1,3,1,10932,11373,3,0,15,3,3,1,20,2,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,2733.0,0.0,0.5,10.0,0,0.142857,0,0
41,509,2,4,1,0,62,2,2,3,6811,2112,2,1,17,3,1,0,10,3,3,8,7,0,7,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.777778,2270.333333,0.0,0.777778,1.111111,2,6.545455,2,0
26,775,29,2,1,1,45,3,2,3,4306,4267,5,0,12,3,1,2,8,5,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1435.333333,0.0,0.0,8.0,0,0.0,0,0
35,195,1,3,1,0,80,3,2,3,4859,6698,1,0,16,3,4,0,5,3,3,5,4,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.666667,1619.666667,0.0,0.5,0.833333,0,7.5,0,0
34,258,21,4,4,1,74,4,2,4,5337,19921,1,0,12,3,4,0,10,3,3,10,7,5,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.636364,1779.0,0.454545,0.636364,0.909091,0,10.909091,0,0
26,471,24,3,3,1,66,1,1,4,2340,23213,1,1,18,3,2,0,1,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1170.0,0.0,0.0,0.5,1,2.0,24,1
37,799,1,3,2,0,59,3,3,4,7491,23848,4,0,17,3,4,0,12,3,4,6,5,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.714286,1872.75,0.142857,0.285714,1.714286,0,7.384615,0,0
46,1034,18,1,1,0,86,3,3,3,10527,8984,5,0,11,3,4,0,28,3,2,2,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,2631.75,0.333333,0.666667,9.333333,0,0.413793,0,0
41,1276,2,5,2,0,91,3,4,1,16595,5626,7,0,16,3,2,1,22,2,3,18,16,11,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.842105,3319.0,0.578947,0.421053,1.157895,0,2.347826,0,0
37,142,9,4,1,1,69,3,3,2,8834,24666,1,0,13,3,4,1,9,6,3,9,5,7,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,2208.5,0.7,0.7,0.9,0,5.4,0,0
52,956,6,2,4,1,78,3,2,1,5577,22087,3,1,12,3,2,2,18,3,3,10,9,6,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.818182,1859.0,0.545455,0.818182,1.636364,4,1.578947,6,0
32,1474,11,4,4,1,60,4,2,3,4707,23914,8,0,12,3,4,0,6,2,3,4,2,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.4,1569.0,0.2,0.4,1.2,0,5.142857,0,1
24,535,24,3,4,1,38,3,1,4,2400,5530,0,0,13,3,3,2,3,3,3,2,2,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.666667,1200.0,0.666667,0.333333,1.0,0,6.0,0,0
38,1495,10,3,3,0,76,3,2,3,9824,22174,3,0,19,3,3,1,18,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,3274.666667,0.0,0.0,9.0,0,0.473684,0,0
37,446,1,4,2,0,65,3,2,2,6447,15701,6,0,12,3,2,1,8,2,2,6,5,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.714286,2149.0,0.571429,0.428571,1.142857,0,2.666667,0,0
49,1245,18,4,4,1,58,2,5,3,19502,2125,1,1,17,3,3,1,31,5,3,31,9,0,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.28125,3250.333333,0.0,0.28125,0.96875,2,8.71875,18,0
24,691,23,3,2,1,89,4,1,4,2725,21630,1,1,11,3,2,2,6,3,3,6,5,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.714286,1362.5,0.142857,0.571429,0.857143,1,10.285714,23,0
26,703,28,2,1,1,66,3,2,2,6272,7428,1,0,20,4,4,2,6,5,4,5,3,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,2090.666667,0.166667,0.666667,1.0,0,5.714286,0,0
24,823,17,2,4,1,94,2,1,2,2127,9100,1,0,21,4,4,1,1,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1063.5,0.0,0.0,0.5,0,3.0,0,0
50,1246,3,3,1,1,99,3,5,2,18200,7999,1,0,11,3,3,1,32,2,3,32,5,10,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.151515,3033.333333,0.30303,0.212121,0.969697,0,5.818182,0,0
25,622,13,1,2,1,40,3,1,3,2096,26376,1,0,11,3,3,0,7,1,3,7,4,0,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5,1048.0,0.0,0.75,0.875,0,7.875,0,0
24,1287,7,3,1,0,55,3,1,3,2886,14168,1,1,16,3,4,1,6,4,3,6,3,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.428571,1443.0,0.142857,0.285714,0.857143,2,7.714286,7,1
30,448,12,4,2,1,74,2,1,1,2033,14470,1,0,18,3,3,1,1,2,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1016.5,0.0,0.0,0.5,0,2.0,0,1
34,254,1,2,2,1,83,2,1,4,3622,22794,1,1,13,3,4,1,6,3,3,6,5,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.714286,1811.0,0.142857,0.428571,0.857143,1,10.285714,1,0
31,1365,13,4,2,1,46,3,2,1,4233,11512,2,0,17,3,3,0,9,2,1,3,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.25,1411.0,0.25,0.5,2.25,0,0.3,0,1
35,538,25,2,1,1,54,2,2,4,3681,14004,4,0,14,3,4,0,9,3,3,3,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1227.0,0.0,0.5,2.25,0,3.6,0,0
31,525,6,4,1,1,66,4,2,4,5460,6219,4,0,22,4,4,2,13,4,4,7,7,5,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.875,1820.0,0.625,0.875,1.625,0,8.0,0,0
27,798,6,4,1,0,66,2,1,3,2187,5013,0,0,12,3,3,2,6,5,2,5,3,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,1093.5,0.0,0.5,1.0,0,4.285714,0,0
37,558,2,3,4,1,75,3,2,3,9602,3010,4,1,11,3,3,1,17,3,2,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,3200.666667,0.25,0.0,4.25,2,1.0,2,0
20,959,1,3,4,0,83,2,1,2,2836,11757,1,0,13,3,4,0,1,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1418.0,0.0,0.0,0.5,0,4.0,0,0
42,622,2,4,3,0,81,3,2,4,4089,5718,1,0,13,3,2,2,10,4,3,10,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.181818,1363.0,0.181818,0.181818,0.909091,0,10.909091,0,0
43,782,6,4,2,1,50,2,4,4,16627,2671,4,1,14,3,3,1,21,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,3325.4,0.0,0.0,10.5,1,0.363636,6,0
38,362,1,1,3,0,43,3,1,1,2619,14561,3,0,17,3,4,0,8,3,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1309.5,0.0,0.0,8.0,0,0.0,0,0
43,1001,9,5,4,1,72,3,2,3,5679,19627,3,1,13,3,2,1,10,3,3,8,7,4,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.777778,1893.0,0.444444,0.777778,1.111111,2,6.545455,9,0
48,1236,1,4,4,0,40,2,4,1,15402,17997,7,0,11,3,1,1,21,3,1,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5,3080.4,0.0,0.5,5.25,0,0.136364,0,0
44,1112,1,4,1,0,50,2,2,3,5985,26894,4,0,11,3,2,0,10,1,4,2,2,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.666667,1995.0,0.0,0.666667,3.333333,0,2.181818,0,0
34,204,14,3,3,0,31,3,1,3,2579,2912,1,1,18,3,4,2,8,3,3,8,2,0,6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.222222,1289.5,0.0,0.666667,0.888889,2,8.0,14,0
27,1420,2,1,3,1,85,3,1,1,3041,16346,0,0,11,3,2,1,5,3,3,4,3,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6,1520.5,0.0,0.4,1.0,0,2.0,0,1
21,1343,22,1,3,1,49,3,1,3,3447,24444,1,0,11,3,3,0,3,2,3,3,2,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1723.5,0.25,0.5,0.75,0,6.75,0,0
44,1315,3,4,4,1,35,3,5,4,19513,9358,4,1,12,3,1,1,26,2,4,2,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.666667,3252.166667,0.0,0.333333,8.666667,1,1.185185,3,0
22,604,6,1,1,1,69,3,1,3,2773,12145,0,0,20,4,4,0,3,3,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.666667,1386.5,0.666667,0.666667,1.0,0,4.5,0,0
33,1216,8,4,3,1,39,3,2,3,7104,20431,0,0,12,3,4,0,6,3,3,5,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,2368.0,0.166667,0.333333,1.0,0,6.428571,0,0
32,646,9,4,1,0,92,3,2,4,6322,18089,1,1,12,3,4,1,6,2,2,6,4,0,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.571429,2107.333333,0.0,0.714286,0.857143,1,6.857143,9,0
30,160,3,3,3,0,71,3,1,3,2083,22653,1,0,20,4,3,1,1,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1041.5,0.0,0.0,0.5,0,4.5,0,0
53,238,1,1,4,0,34,3,2,1,8381,7507,7,0,20,4,4,0,18,2,4,14,7,8,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.466667,2793.666667,0.533333,0.666667,1.2,0,2.947368,0,0
34,1397,1,5,2,1,42,3,1,4,2691,7660,1,0,12,3,4,1,10,4,2,10,9,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.818182,1345.5,0.727273,0.727273,0.909091,0,7.272727,0,0
45,306,26,4,1,0,100,3,2,1,4286,5630,2,0,14,3,4,2,5,4,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,1428.666667,0.0,0.0,2.5,0,0.5,0,1
26,991,6,3,3,0,71,3,1,4,2659,17759,1,1,13,3,3,1,3,2,3,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,1329.5,0.0,0.5,0.75,1,9.0,6,0
37,482,3,3,3,1,36,3,3,3,9434,9606,1,0,15,3,3,1,10,2,3,10,7,7,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.636364,2358.5,0.636364,0.727273,0.909091,0,8.181818,0,0
29,1176,3,2,2,0,62,3,2,3,5561,3487,1,0,14,3,1,1,6,5,2,6,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,1853.666667,0.142857,0.285714,0.857143,0,5.142857,0,0
35,1017,6,4,2,1,82,1,2,4,6646,19368,1,0,13,3,2,0,17,3,3,17,11,11,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.611111,2215.333333,0.611111,0.444444,0.944444,0,11.333333,0,0
33,1296,6,3,3,1,30,3,2,4,7725,5335,3,0,23,4,3,1,15,2,1,13,11,4,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.785714,2575.0,0.285714,0.5,1.071429,0,3.25,0,0
